task,position,icl_index,token_role,layer,stable_rank,rank90,participation_ratio
person-occupation,icl10/pre,10,pre_label_token,18,9.125142938967302,74,28.338729375659586
person-sport,icl10/pre,10,pre_label_token,18,10.008426660847062,69,30.91984983893906
present-past,icl10/pre,10,pre_label_token,18,17.411466740292582,86,57.906809024786185
prev_item,icl10/pre,10,pre_label_token,18,8.285163117071637,66,28.731319806914083
sentiment,icl10/pre,10,pre_label_token,18,6.10716442082706,90,24.235042338904595
singular-plural,icl10/pre,10,pre_label_token,18,12.426652981823604,72,43.513693230411036
antonym,icl10/pre,10,pre_label_token,18,15.37248785596657,97,53.208981324904116
capitalize,icl10/pre,10,pre_label_token,18,11.709748468369066,92,46.9790989440566
capitalize_first_letter,icl10/pre,10,pre_label_token,18,15.982139059723192,93,57.56474716277452
country-currency,icl10/pre,10,pre_label_token,18,10.455718593629827,54,31.354357450349802
landmark-country,icl10/pre,10,pre_label_token,18,14.224101132348952,83,41.30140813699145
lowercase_first_letter,icl10/pre,10,pre_label_token,18,22.388022676874698,95,63.00436674899554
product-company,icl10/pre,10,pre_label_token,18,9.024683898382088,74,28.347226758064345
synonym,icl10/pre,10,pre_label_token,18,15.247281526509997,102,56.36166443477277
word_length,icl10/pre,10,pre_label_token,18,10.843214355290293,92,37.70282422012392
ag_news,icl10/pre,10,pre_label_token,19,8.571682896503182,88,24.548075202670674
capitalize_last_letter,icl10/pre,10,pre_label_token,19,14.144420626518768,99,52.31218512557668
capitalize_second_letter,icl10/pre,10,pre_label_token,19,13.432441966229085,98,49.669880751496756
commonsense_qa,icl10/pre,10,pre_label_token,19,9.255008949916656,100,34.320847559932666
country-capital,icl10/pre,10,pre_label_token,19,11.509875261669789,57,34.59203654304379
english-french,icl10/pre,10,pre_label_token,19,15.944004459310666,107,64.17805205828495
english-german,icl10/pre,10,pre_label_token,19,15.76384381882812,108,65.60777939269757
english-spanish,icl10/pre,10,pre_label_token,19,14.93952089820663,108,65.54939009229075
lowercase_last_letter,icl10/pre,10,pre_label_token,19,15.781562076198618,96,56.46346040194074
national_parks,icl10/pre,10,pre_label_token,19,11.132410515444072,77,37.49501844241767
next_capital_letter,icl10/pre,10,pre_label_token,19,10.254163199429755,101,42.51128640015743
next_item,icl10/pre,10,pre_label_token,19,9.07847169147975,61,27.865423335959264
park-country,icl10/pre,10,pre_label_token,19,10.166165341605184,74,32.38914857466628
person-instrument,icl10/pre,10,pre_label_token,19,7.160017185217143,62,22.73082620503123
person-occupation,icl10/pre,10,pre_label_token,19,8.617367356847739,72,26.181081145254215
person-sport,icl10/pre,10,pre_label_token,19,10.153267896877589,70,32.019335744245836
present-past,icl10/pre,10,pre_label_token,19,20.566154529117366,84,60.849369064956996
prev_item,icl10/pre,10,pre_label_token,19,7.813652814340646,66,26.862048492280042
sentiment,icl10/pre,10,pre_label_token,19,5.720363186672493,90,22.030029826503704
singular-plural,icl10/pre,10,pre_label_token,19,11.92814904235391,70,42.30746494187267
antonym,icl10/pre,10,pre_label_token,19,16.695272047150834,100,57.60745416820419
capitalize,icl10/pre,10,pre_label_token,19,12.683180277257167,93,49.398713812181256
capitalize_first_letter,icl10/pre,10,pre_label_token,19,17.264317043970177,94,60.09705487257965
country-currency,icl10/pre,10,pre_label_token,19,10.5217332847172,56,31.473108506672816
landmark-country,icl10/pre,10,pre_label_token,19,13.262405085074594,81,38.63283303807258
lowercase_first_letter,icl10/pre,10,pre_label_token,19,22.796757161958418,97,64.72668855464505
product-company,icl10/pre,10,pre_label_token,19,8.586909848618294,73,27.434474486141923
synonym,icl10/pre,10,pre_label_token,19,16.83880394454831,103,61.237816139137784
word_length,icl10/pre,10,pre_label_token,19,9.507070066005118,90,34.15063137974512
ag_news,icl10/pre,10,pre_label_token,20,8.232177899461135,85,23.424510707452722
capitalize_last_letter,icl10/pre,10,pre_label_token,20,14.89357423505081,100,53.96996427232169
capitalize_second_letter,icl10/pre,10,pre_label_token,20,13.984129411259207,99,51.72003256983501
commonsense_qa,icl10/pre,10,pre_label_token,20,10.170412494840678,105,39.49983243255385
country-capital,icl10/pre,10,pre_label_token,20,12.244490787343047,56,34.885643798706475
english-french,icl10/pre,10,pre_label_token,20,17.25085310677579,108,66.41660021640429
english-german,icl10/pre,10,pre_label_token,20,18.103494985813942,110,72.91024374937138
english-spanish,icl10/pre,10,pre_label_token,20,15.981432965668619,110,68.21349835599257
lowercase_last_letter,icl10/pre,10,pre_label_token,20,16.007109884943464,96,56.79709068029532
national_parks,icl10/pre,10,pre_label_token,20,10.67664445468196,68,32.3689790041243
next_capital_letter,icl10/pre,10,pre_label_token,20,10.612535941375015,102,43.96507902429478
next_item,icl10/pre,10,pre_label_token,20,8.967390879866878,61,27.13452536298854
park-country,icl10/pre,10,pre_label_token,20,9.934639914120398,65,29.509098566826037
person-instrument,icl10/pre,10,pre_label_token,20,6.832777919994238,55,20.478795918994056
person-occupation,icl10/pre,10,pre_label_token,20,8.930386390056018,66,27.542052585893472
person-sport,icl10/pre,10,pre_label_token,20,10.322496372335769,63,28.01832548195932
present-past,icl10/pre,10,pre_label_token,20,21.560123654949734,84,61.666790729449296
prev_item,icl10/pre,10,pre_label_token,20,7.443024263354029,66,25.58451208246869
sentiment,icl10/pre,10,pre_label_token,20,5.363948554861093,92,20.29815300546257
singular-plural,icl10/pre,10,pre_label_token,20,11.781160898292237,67,40.95010031978825
antonym,icl10/pre,10,pre_label_token,20,16.071183421982422,101,58.375160242818964
capitalize,icl10/pre,10,pre_label_token,20,13.564860343113926,94,51.13131914677304
capitalize_first_letter,icl10/pre,10,pre_label_token,20,18.270929791728197,94,60.11080006195804
country-currency,icl10/pre,10,pre_label_token,20,11.346922921282227,53,31.44325163271645
landmark-country,icl10/pre,10,pre_label_token,20,12.610798514936421,72,34.60886817686718
lowercase_first_letter,icl10/pre,10,pre_label_token,20,22.344644607647453,97,63.07041598766522
product-company,icl10/pre,10,pre_label_token,20,8.400148591553958,68,26.075342966586867
synonym,icl10/pre,10,pre_label_token,20,16.019712519650756,102,62.29035829392889
word_length,icl10/pre,10,pre_label_token,20,9.407521258893063,90,33.966883397861444
ag_news,icl10/label,10,last_label_token,6,3.561982099804587,15,4.756186577878628
capitalize_last_letter,icl10/label,10,last_label_token,6,6.048649792528564,37,15.179655053398612
capitalize_second_letter,icl10/label,10,last_label_token,6,6.649460432483314,35,14.500532304271939
commonsense_qa,icl10/label,10,last_label_token,6,3.8681571161055484,14,5.753618397998573
country-capital,icl10/label,10,last_label_token,6,13.952236379320237,74,51.97897097335999
english-french,icl10/label,10,last_label_token,6,27.901111998742437,125,104.53057971160266
english-german,icl10/label,10,last_label_token,6,26.870917952132764,126,104.39440716759947
english-spanish,icl10/label,10,last_label_token,6,28.13436603949406,122,101.2504847735379
lowercase_last_letter,icl10/label,10,last_label_token,6,7.73088771224952,41,18.83883059208554
national_parks,icl10/label,10,last_label_token,6,11.325833889672474,41,29.270870755697345
next_capital_letter,icl10/label,10,last_label_token,6,11.476760677926165,41,27.422805085129717
next_item,icl10/label,10,last_label_token,6,9.333022386715882,61,27.15039740550872
park-country,icl10/label,10,last_label_token,6,14.562607854255576,69,47.308245796568286
person-instrument,icl10/label,10,last_label_token,6,2.6039839234934083,8,4.202114644158804
person-occupation,icl10/label,10,last_label_token,6,3.0103007827278603,21,6.577067238971125
person-sport,icl10/label,10,last_label_token,6,4.148896809718565,13,6.7380662334541634
present-past,icl10/label,10,last_label_token,6,24.036521297307957,95,75.62802566321946
prev_item,icl10/label,10,last_label_token,6,7.629220801231336,63,25.193417792280936
sentiment,icl10/label,10,last_label_token,6,1.915115403636681,41,3.3877455167489487
singular-plural,icl10/label,10,last_label_token,6,14.9233836192758,75,52.69342501667752
antonym,icl10/label,10,last_label_token,6,28.174073362563778,118,92.95999673769124
capitalize,icl10/label,10,last_label_token,6,18.507597943207234,108,76.7682667479594
capitalize_first_letter,icl10/label,10,last_label_token,6,11.02512386788073,43,28.412806450520087
country-currency,icl10/label,10,last_label_token,6,4.3652753570621154,29,11.888349032407458
landmark-country,icl10/label,10,last_label_token,6,10.635814953152808,49,30.238694718911333
lowercase_first_letter,icl10/label,10,last_label_token,6,12.959543162125843,45,28.60610991822811
product-company,icl10/label,10,last_label_token,6,5.293993930484639,23,12.087980033031451
synonym,icl10/label,10,last_label_token,6,30.261479069152514,119,100.28905192854357
word_length,icl10/label,10,last_label_token,6,6.03384254701433,37,14.887717880845521
ag_news,icl10/label,10,last_label_token,7,3.846381554046589,24,5.560995489759069
capitalize_last_letter,icl10/label,10,last_label_token,7,6.4596192149473195,51,17.83983414338205
capitalize_second_letter,icl10/label,10,last_label_token,7,6.663000496264349,51,17.24628942254647
commonsense_qa,icl10/label,10,last_label_token,7,4.075476440181569,32,7.0535059164673
country-capital,icl10/label,10,last_label_token,7,13.144497581457204,74,48.02247945775972
english-french,icl10/label,10,last_label_token,7,25.011368891395005,125,99.73526785100131
english-german,icl10/label,10,last_label_token,7,22.345457242280695,126,96.3191076148282
english-spanish,icl10/label,10,last_label_token,7,24.50325566396419,123,95.37891918903715
lowercase_last_letter,icl10/label,10,last_label_token,7,7.758000291958124,56,21.634380415108332
national_parks,icl10/label,10,last_label_token,7,12.007701107405651,44,30.654750073391426
next_capital_letter,icl10/label,10,last_label_token,7,10.141142227378417,55,29.671150600551282
next_item,icl10/label,10,last_label_token,7,8.8710140272835,64,27.374556081399408
park-country,icl10/label,10,last_label_token,7,12.413652227954971,70,44.59130655622982
person-instrument,icl10/label,10,last_label_token,7,2.9029932624286503,14,5.131289831304534
person-occupation,icl10/label,10,last_label_token,7,3.1486274483633383,27,7.247286632543899
person-sport,icl10/label,10,last_label_token,7,4.675639803950248,20,8.3418136612681
present-past,icl10/label,10,last_label_token,7,23.958890188074513,96,75.34334565402393
prev_item,icl10/label,10,last_label_token,7,7.356237189014056,67,24.918205859960338
sentiment,icl10/label,10,last_label_token,7,2.2561418116430736,48,4.435170806500396
singular-plural,icl10/label,10,last_label_token,7,14.798234706052579,76,51.66858100576657
antonym,icl10/label,10,last_label_token,7,25.09929470168594,118,89.39947139371003
capitalize,icl10/label,10,last_label_token,7,16.132666700475134,108,71.33262649753183
capitalize_first_letter,icl10/label,10,last_label_token,7,11.822710447123415,70,37.26404773813179
country-currency,icl10/label,10,last_label_token,7,4.142333724434147,32,11.384075235875232
landmark-country,icl10/label,10,last_label_token,7,10.828498852327485,54,31.212684756958154
lowercase_first_letter,icl10/label,10,last_label_token,7,14.158962407554226,71,38.01981756057394
product-company,icl10/label,10,last_label_token,7,5.216698879932532,28,12.827237048914343
synonym,icl10/label,10,last_label_token,7,28.412046464970242,119,97.92397231175852
word_length,icl10/label,10,last_label_token,7,5.999896328727596,46,15.62017259543415
ag_news,icl10/label,10,last_label_token,8,3.9363222966262192,32,6.045208487940328
capitalize_last_letter,icl10/label,10,last_label_token,8,6.16329446811245,58,18.29213713145702
capitalize_second_letter,icl10/label,10,last_label_token,8,7.017879717262211,58,18.65156650835443
commonsense_qa,icl10/label,10,last_label_token,8,4.178903777725334,41,7.765610195637193
country-capital,icl10/label,10,last_label_token,8,12.928547786972512,74,46.144549652452554
english-french,icl10/label,10,last_label_token,8,22.21590534580229,124,92.85831188290206
english-german,icl10/label,10,last_label_token,8,19.90393749907042,125,89.94022180255006
english-spanish,icl10/label,10,last_label_token,8,20.69325673684221,122,86.60881400158445
lowercase_last_letter,icl10/label,10,last_label_token,8,7.447934025836811,62,22.339414339517138
national_parks,icl10/label,10,last_label_token,8,12.144669608466446,46,30.974019922838366
next_capital_letter,icl10/label,10,last_label_token,8,9.480002737495388,61,29.717786406570575
next_item,icl10/label,10,last_label_token,8,8.531968028440563,66,27.24002073291123
park-country,icl10/label,10,last_label_token,8,12.125599950056962,71,43.42948223733055
person-instrument,icl10/label,10,last_label_token,8,3.2185673499819316,19,5.95333742523372
person-occupation,icl10/label,10,last_label_token,8,3.275815544611343,32,7.760066642953082
person-sport,icl10/label,10,last_label_token,8,5.164106903860944,28,9.74692699766682
present-past,icl10/label,10,last_label_token,8,23.07623709889827,96,72.83402152434073
prev_item,icl10/label,10,last_label_token,8,6.846618575270608,68,23.528581387250092
sentiment,icl10/label,10,last_label_token,8,2.3321093966282165,50,4.780072281750799
singular-plural,icl10/label,10,last_label_token,8,14.559811828922514,76,48.95218114663244
antonym,icl10/label,10,last_label_token,8,22.840736837855285,117,83.80483484491266
capitalize,icl10/label,10,last_label_token,8,14.144218521313306,108,64.57913552927815
capitalize_first_letter,icl10/label,10,last_label_token,8,10.9998272541372,72,36.23559000897125
country-currency,icl10/label,10,last_label_token,8,4.031654897248756,35,11.142859309211252
landmark-country,icl10/label,10,last_label_token,8,10.924754782517173,56,31.07644764042447
lowercase_first_letter,icl10/label,10,last_label_token,8,13.80407661843549,74,39.34356032150548
product-company,icl10/label,10,last_label_token,8,5.269507388515186,33,13.474316589780633
synonym,icl10/label,10,last_label_token,8,28.00948387647166,118,94.23178363004926
word_length,icl10/label,10,last_label_token,8,5.652167162227285,51,15.39927020723992
ag_news,icl10/label,10,last_label_token,9,3.7127702239291116,31,5.721658596605705
capitalize_last_letter,icl10/label,10,last_label_token,9,5.855871852570076,65,18.414625921617116
capitalize_second_letter,icl10/label,10,last_label_token,9,6.91681039485642,65,19.714394518490472
commonsense_qa,icl10/label,10,last_label_token,9,4.272027912242713,48,8.165826305677232
country-capital,icl10/label,10,last_label_token,9,12.356566068363403,74,43.85086766381795
english-french,icl10/label,10,last_label_token,9,20.184434143126534,123,86.31634836162034
english-german,icl10/label,10,last_label_token,9,17.609377001654792,124,82.3908893256419
english-spanish,icl10/label,10,last_label_token,9,19.035867105454155,121,79.44291742502904
lowercase_last_letter,icl10/label,10,last_label_token,9,7.440202440005542,70,23.39097886678358
national_parks,icl10/label,10,last_label_token,9,11.903607061950241,50,31.33774087295331
next_capital_letter,icl10/label,10,last_label_token,9,8.530740873889313,67,28.976051839992508
next_item,icl10/label,10,last_label_token,9,8.27492475981945,69,27.190680551579423
park-country,icl10/label,10,last_label_token,9,11.523305234109673,72,42.30793459125704
person-instrument,icl10/label,10,last_label_token,9,3.2867813342391194,23,6.205296146565518
person-occupation,icl10/label,10,last_label_token,9,3.431849554712198,35,8.23394923457752
person-sport,icl10/label,10,last_label_token,9,5.3558518943624955,36,10.550421063332125
present-past,icl10/label,10,last_label_token,9,22.944247633262314,96,72.84348462827549
prev_item,icl10/label,10,last_label_token,9,6.820500323563201,71,23.851471822288715
sentiment,icl10/label,10,last_label_token,9,2.2951911588941223,52,4.705545686923637
singular-plural,icl10/label,10,last_label_token,9,14.840980321578035,77,49.327867182401945
antonym,icl10/label,10,last_label_token,9,22.85892865338538,116,83.84195096369632
capitalize,icl10/label,10,last_label_token,9,13.814250782907502,107,62.44961500822302
capitalize_first_letter,icl10/label,10,last_label_token,9,10.092496832689775,77,35.89301476743125
country-currency,icl10/label,10,last_label_token,9,3.8881063578554977,38,10.736726016072305
landmark-country,icl10/label,10,last_label_token,9,10.956526191128521,59,30.61943545780747
lowercase_first_letter,icl10/label,10,last_label_token,9,12.88899105895781,80,39.57812471399888
product-company,icl10/label,10,last_label_token,9,5.2808643232723425,37,13.790135612014781
synonym,icl10/label,10,last_label_token,9,28.112483416982606,118,92.03798886138179
word_length,icl10/label,10,last_label_token,9,5.673827518416025,58,16.14661292038677
ag_news,icl10/label,10,last_label_token,10,3.6030536168415668,29,5.420917657219842
capitalize_last_letter,icl10/label,10,last_label_token,10,6.48154794284526,69,20.20215409797066
capitalize_second_letter,icl10/label,10,last_label_token,10,7.174438770453859,69,21.33547963554718
commonsense_qa,icl10/label,10,last_label_token,10,4.296214266813587,54,8.776274182666862
country-capital,icl10/label,10,last_label_token,10,11.951180482344276,73,41.882872893458426
english-french,icl10/label,10,last_label_token,10,19.02358788032116,122,82.72226302394391
english-german,icl10/label,10,last_label_token,10,15.992598395530404,122,76.13077113325477
english-spanish,icl10/label,10,last_label_token,10,16.90167930748632,120,74.77434939557008
lowercase_last_letter,icl10/label,10,last_label_token,10,8.10078341842222,71,23.906245917382723
national_parks,icl10/label,10,last_label_token,10,12.228262670751942,52,32.43959940086645
next_capital_letter,icl10/label,10,last_label_token,10,9.468230515394188,71,31.612162848941335
next_item,icl10/label,10,last_label_token,10,8.400486500235123,69,27.43934538970159
park-country,icl10/label,10,last_label_token,10,11.499448429584978,72,42.06561482118734
person-instrument,icl10/label,10,last_label_token,10,3.290721659518413,26,6.132318684162742
person-occupation,icl10/label,10,last_label_token,10,3.4389247799999945,38,8.33270437312922
person-sport,icl10/label,10,last_label_token,10,5.22628044035248,37,10.094696282405033
present-past,icl10/label,10,last_label_token,10,22.900700152142292,95,71.67338174361178
prev_item,icl10/label,10,last_label_token,10,6.815575385700132,71,23.715328752484996
sentiment,icl10/label,10,last_label_token,10,2.2934929746345474,59,4.81260082707474
singular-plural,icl10/label,10,last_label_token,10,14.080629632748787,76,47.956571103643974
antonym,icl10/label,10,last_label_token,10,25.06356212715391,116,84.43279098714346
capitalize,icl10/label,10,last_label_token,10,13.429105720126227,106,60.43241794596677
capitalize_first_letter,icl10/label,10,last_label_token,10,10.266107629069124,79,36.77599813459854
country-currency,icl10/label,10,last_label_token,10,3.754324741226874,40,10.338793938210378
landmark-country,icl10/label,10,last_label_token,10,11.23503279411089,60,31.297261507772713
lowercase_first_letter,icl10/label,10,last_label_token,10,13.310746237904905,80,39.68048236486705
product-company,icl10/label,10,last_label_token,10,5.468178007655394,40,14.412158502347147
synonym,icl10/label,10,last_label_token,10,26.036131465914334,117,89.57135397235434
word_length,icl10/label,10,last_label_token,10,5.775115513665156,63,17.106302253040855
ag_news,icl10/label,10,last_label_token,11,3.716042114227352,33,5.56154904849483
capitalize_last_letter,icl10/label,10,last_label_token,11,6.830159543053018,70,20.29019841012625
capitalize_second_letter,icl10/label,10,last_label_token,11,7.465726251772162,69,21.06444890836074
commonsense_qa,icl10/label,10,last_label_token,11,4.19287967607255,59,8.916073623752137
country-capital,icl10/label,10,last_label_token,11,12.364880485099103,73,42.16013007385371
english-french,icl10/label,10,last_label_token,11,17.038997172488735,121,76.5155539327672
english-german,icl10/label,10,last_label_token,11,15.125345405438114,122,72.5620187611038
english-spanish,icl10/label,10,last_label_token,11,14.709381514908413,119,66.85138033626076
lowercase_last_letter,icl10/label,10,last_label_token,11,8.369805895985033,71,24.656161780410848
national_parks,icl10/label,10,last_label_token,11,12.524924918813243,53,33.390292366280086
next_capital_letter,icl10/label,10,last_label_token,11,9.853011102408908,70,32.12259974091798
next_item,icl10/label,10,last_label_token,11,8.686537658138446,70,28.214301199967267
park-country,icl10/label,10,last_label_token,11,11.313279066153664,72,41.25586871144918
person-instrument,icl10/label,10,last_label_token,11,3.3694806068656336,29,6.275589847510408
person-occupation,icl10/label,10,last_label_token,11,3.303976489400809,38,7.9296508402766905
person-sport,icl10/label,10,last_label_token,11,5.229418648231089,41,10.313143429855607
present-past,icl10/label,10,last_label_token,11,22.226245792834206,94,70.22007829743629
prev_item,icl10/label,10,last_label_token,11,7.1719914886383105,72,24.984274060512593
sentiment,icl10/label,10,last_label_token,11,2.395872832317843,64,5.279358016615505
singular-plural,icl10/label,10,last_label_token,11,13.557277726570657,75,46.705149030450315
antonym,icl10/label,10,last_label_token,11,25.17709387407994,116,85.2299502908211
capitalize,icl10/label,10,last_label_token,11,12.89644865865251,106,58.287884445741355
capitalize_first_letter,icl10/label,10,last_label_token,11,10.796584169751982,77,36.93199078492958
country-currency,icl10/label,10,last_label_token,11,3.8094256641153104,43,10.716688493975758
landmark-country,icl10/label,10,last_label_token,11,11.153382072422586,62,31.727497492714456
lowercase_first_letter,icl10/label,10,last_label_token,11,14.376129114311459,78,38.98901615438712
product-company,icl10/label,10,last_label_token,11,5.522512031914542,43,14.659699138124164
synonym,icl10/label,10,last_label_token,11,26.048647912984986,117,89.905054406103
word_length,icl10/label,10,last_label_token,11,6.248648399364498,67,18.53290342846366
ag_news,icl10/label,10,last_label_token,12,3.742773412821113,35,5.513970699017107
capitalize_last_letter,icl10/label,10,last_label_token,12,8.031286357830062,72,23.5430915090418
capitalize_second_letter,icl10/label,10,last_label_token,12,8.590762841571566,72,23.813758039698996
commonsense_qa,icl10/label,10,last_label_token,12,4.676126013567505,65,10.104888859260836
country-capital,icl10/label,10,last_label_token,12,12.687747244004703,73,43.255998489062456
english-french,icl10/label,10,last_label_token,12,15.846256685545693,119,71.53911378663932
english-german,icl10/label,10,last_label_token,12,14.334205651298973,120,67.73832565278728
english-spanish,icl10/label,10,last_label_token,12,13.174205509334309,117,60.74902880529814
lowercase_last_letter,icl10/label,10,last_label_token,12,10.05976162061243,73,27.34500676355672
national_parks,icl10/label,10,last_label_token,12,13.240357267310568,53,34.39967894463468
next_capital_letter,icl10/label,10,last_label_token,12,12.756042416136562,72,36.70928269370512
next_item,icl10/label,10,last_label_token,12,8.984885873640549,69,29.730905755602596
park-country,icl10/label,10,last_label_token,12,12.015531477732724,72,42.98454687325225
person-instrument,icl10/label,10,last_label_token,12,3.3845739925260836,34,6.398175929993168
person-occupation,icl10/label,10,last_label_token,12,3.581297069871277,44,9.019511181114797
person-sport,icl10/label,10,last_label_token,12,5.290978459955864,44,10.692084311916881
present-past,icl10/label,10,last_label_token,12,22.035040710663576,93,69.33061300297585
prev_item,icl10/label,10,last_label_token,12,7.676841287369332,73,27.583268272627155
sentiment,icl10/label,10,last_label_token,12,2.324777078593599,67,5.073974655092673
singular-plural,icl10/label,10,last_label_token,12,13.865761180720543,75,46.88734998385166
antonym,icl10/label,10,last_label_token,12,26.86328718888301,115,84.70765194908162
capitalize,icl10/label,10,last_label_token,12,13.577686801574512,105,59.62702031712152
capitalize_first_letter,icl10/label,10,last_label_token,12,14.05551520174613,77,41.419200011604744
country-currency,icl10/label,10,last_label_token,12,3.9231604677225205,45,11.243959562829103
landmark-country,icl10/label,10,last_label_token,12,11.638439300988253,62,33.0164098109291
lowercase_first_letter,icl10/label,10,last_label_token,12,16.38300607442115,77,40.972087555838534
product-company,icl10/label,10,last_label_token,12,5.697497884695209,46,15.180641250902479
synonym,icl10/label,10,last_label_token,12,26.619015219272352,116,91.51069638949186
word_length,icl10/label,10,last_label_token,12,6.699569748742561,68,20.65563814812518
ag_news,icl10/label,10,last_label_token,13,3.7992502787131266,39,5.651662057780877
capitalize_last_letter,icl10/label,10,last_label_token,13,8.400933232131566,71,24.39117045185661
capitalize_second_letter,icl10/label,10,last_label_token,13,8.860580839717175,70,24.317707222357406
commonsense_qa,icl10/label,10,last_label_token,13,4.7596894623760635,65,10.401424314888109
country-capital,icl10/label,10,last_label_token,13,12.309487086714391,72,41.32296072702092
english-french,icl10/label,10,last_label_token,13,16.442973022003322,119,72.64577558938943
english-german,icl10/label,10,last_label_token,13,14.62121483054327,120,68.7679816139078
english-spanish,icl10/label,10,last_label_token,13,14.130787790466796,117,64.56696708046005
lowercase_last_letter,icl10/label,10,last_label_token,13,10.525664055242286,74,28.702709534022503
national_parks,icl10/label,10,last_label_token,13,12.628060047215634,56,33.91507375803031
next_capital_letter,icl10/label,10,last_label_token,13,14.091914879608824,70,37.783824095490694
next_item,icl10/label,10,last_label_token,13,9.290180417453866,69,30.589693891628137
park-country,icl10/label,10,last_label_token,13,11.203209290029408,72,39.91099964438011
person-instrument,icl10/label,10,last_label_token,13,3.487645729575859,37,6.74543527719013
person-occupation,icl10/label,10,last_label_token,13,3.655435029546084,49,9.477143407925078
person-sport,icl10/label,10,last_label_token,13,5.4243086376118255,46,10.971094255828275
present-past,icl10/label,10,last_label_token,13,21.76240473451066,92,68.45720764584135
prev_item,icl10/label,10,last_label_token,13,7.895280220927067,73,28.355242907319045
sentiment,icl10/label,10,last_label_token,13,2.4575321185018777,70,5.6441905527901195
singular-plural,icl10/label,10,last_label_token,13,13.324580959352195,75,46.13966175530999
antonym,icl10/label,10,last_label_token,13,27.932817335023888,115,85.39163024455036
capitalize,icl10/label,10,last_label_token,13,13.36007044759044,105,58.75818853316527
capitalize_first_letter,icl10/label,10,last_label_token,13,15.068283043707096,73,40.377040474748114
country-currency,icl10/label,10,last_label_token,13,3.993056197008234,46,11.514713124443954
landmark-country,icl10/label,10,last_label_token,13,11.192467061079112,64,32.25232719500387
lowercase_first_letter,icl10/label,10,last_label_token,13,16.487673195934217,73,40.162769981792984
product-company,icl10/label,10,last_label_token,13,5.705873512380357,48,15.32230078074874
synonym,icl10/label,10,last_label_token,13,27.27725369493652,116,91.4954034206899
word_length,icl10/label,10,last_label_token,13,6.900769938593846,67,21.471933766845734
ag_news,icl10/label,10,last_label_token,14,3.70156676539961,35,5.423315955877072
capitalize_last_letter,icl10/label,10,last_label_token,14,7.843129033972981,68,22.28064612056658
capitalize_second_letter,icl10/label,10,last_label_token,14,9.280748875583635,67,23.265284116054737
commonsense_qa,icl10/label,10,last_label_token,14,4.757829003015345,66,10.360685550012493
country-capital,icl10/label,10,last_label_token,14,12.62644162468616,72,42.09249989774869
english-french,icl10/label,10,last_label_token,14,16.440353868944673,118,71.69118219963457
english-german,icl10/label,10,last_label_token,14,13.986842577485088,119,65.63022890564393
english-spanish,icl10/label,10,last_label_token,14,13.898191045955025,117,63.1016895142147
lowercase_last_letter,icl10/label,10,last_label_token,14,9.884636386489284,72,27.534898765717603
national_parks,icl10/label,10,last_label_token,14,13.144496684683146,56,34.83013368377232
next_capital_letter,icl10/label,10,last_label_token,14,15.012115442270995,67,36.49069368427854
next_item,icl10/label,10,last_label_token,14,9.413583020887751,69,31.48227050768446
park-country,icl10/label,10,last_label_token,14,12.142012318346831,72,42.36221535154525
person-instrument,icl10/label,10,last_label_token,14,3.3439744438800254,35,6.164052961400761
person-occupation,icl10/label,10,last_label_token,14,3.619110686847149,46,9.145537239511059
person-sport,icl10/label,10,last_label_token,14,5.049213405182001,46,10.159271794140075
present-past,icl10/label,10,last_label_token,14,21.959641824813914,91,68.10606952669158
prev_item,icl10/label,10,last_label_token,14,8.359357875927978,73,30.39947216122432
sentiment,icl10/label,10,last_label_token,14,2.3983906904320764,70,5.4096401588857
singular-plural,icl10/label,10,last_label_token,14,13.04512173013823,74,45.65365801442501
antonym,icl10/label,10,last_label_token,14,27.785964927956584,114,85.92949374790024
capitalize,icl10/label,10,last_label_token,14,13.631897871263675,104,59.30581543351074
capitalize_first_letter,icl10/label,10,last_label_token,14,15.669428318551725,71,39.91592314578061
country-currency,icl10/label,10,last_label_token,14,3.8694508049891843,47,11.113992394967418
landmark-country,icl10/label,10,last_label_token,14,11.987175769772136,63,33.97333440609246
lowercase_first_letter,icl10/label,10,last_label_token,14,16.471765267210525,72,39.913728422410074
product-company,icl10/label,10,last_label_token,14,5.6247444897220475,47,14.977803901705034
synonym,icl10/label,10,last_label_token,14,28.013499161541883,116,92.5652353132053
word_length,icl10/label,10,last_label_token,14,6.799125720912724,65,20.020303233032372
ag_news,icl10/label,10,last_label_token,15,3.606474085871369,34,5.299664960847405
capitalize_last_letter,icl10/label,10,last_label_token,15,8.07914655950249,65,21.669662507825358
capitalize_second_letter,icl10/label,10,last_label_token,15,9.44262522804218,64,22.22927810286403
commonsense_qa,icl10/label,10,last_label_token,15,4.74431438813759,65,10.089513661918188
country-capital,icl10/label,10,last_label_token,15,12.538124355573217,72,41.98000021208335
english-french,icl10/label,10,last_label_token,15,15.459586350892156,117,68.10012200566719
english-german,icl10/label,10,last_label_token,15,13.0289924765047,118,61.3159580470574
english-spanish,icl10/label,10,last_label_token,15,13.037485498828433,116,59.89393359506595
lowercase_last_letter,icl10/label,10,last_label_token,15,9.70554283389909,69,27.007289134120718
national_parks,icl10/label,10,last_label_token,15,12.955553513988315,56,34.15400520059165
next_capital_letter,icl10/label,10,last_label_token,15,16.096591097333246,64,36.145611115279365
