token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
last_prompt_token,person-sport,train,activation,-1.5512481927871704,-24.506084442138672,28,175,Ken Dryden,hockey,,,,127,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.7573084831237793,-22.951278686523438,29,123,Pavel Bure,hockey,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.0258803367614746,-23.218124389648438,30,200,Nate Schierholtz,baseball,,,,126,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.39409875869750977,-22.32844352722168,31,166,Barry Bonds,baseball,,,,134,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.2057218551635742,-22.710369110107422,32,12,Jermain Defoe,soccer,,,,119,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.5211827754974365,-21.537443161010742,33,98,Kobe Bryant,basketball,,,,128,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.9279029369354248,-23.776809692382812,34,81,Leon Allen White,football,,,,137,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.43733978271484375,-22.203777313232422,35,55,Deion Sanders,baseball,,,,122,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.016701221466064453,-23.559864044189453,36,184,Christy Mathewson,baseball,,,,137,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-2.1168370246887207,-24.185588836669922,37,57,Ted Williams,baseball,,,,129,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.36452817916870117,-21.741657257080078,38,115,Bob Cousy,basketball,,,,128,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.2503743171691895,-22.923233032226562,39,39,Tommie Smith,football,,,,120,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.4535691738128662,-22.57447052001953,40,58,Len Ford,football,,,,119,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.02974104881286621,-20.966861724853516,41,29,Joe DiMaggio,baseball,,,,139,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.074012041091919,-22.93976402282715,42,32,Gonzalo Higuaín,soccer,,,,131,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.095911979675293,-22.820457458496094,43,40,Tony Dungy,football,,,,130,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.027683734893798828,-23.68012237548828,44,112,John Matuszak,football,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.9204726219177246,-22.703161239624023,45,5,Alex Karras,football,,,,137,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.9509322643280029,-22.629547119140625,46,16,Tim Horton,hockey,,,,119,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.19322586059570312,-21.27539825439453,47,143,Pedro Martinez,baseball,,,,132,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.4229130744934082,-23.490787506103516,48,162,Wayne Rooney,soccer,,,,114,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.4872835874557495,-23.352413177490234,49,150,Raïs M'Bolhi,soccer,,,,126,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.2217822074890137,-23.420156478881836,50,220,Ollie Matson,football,,,,119,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.376345157623291,-22.030344009399414,51,171,Robbie Rogers,soccer,,,,118,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.1610105037689209,-20.944171905517578,52,210,Allen Iverson,basketball,,,,127,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.2664055824279785,-20.66631507873535,53,13,Dwight Howard,basketball,,,,123,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.35622239112854004,-22.786888122558594,54,142,R.A. Dickey,baseball,,,,126,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.43515729904174805,-23.652603149414062,55,173,Roberto Clemente,baseball,,,,126,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.1809225082397461,-22.076780319213867,56,169,Gary Payton,basketball,,,,120,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.10307478904724121,-21.01715850830078,57,151,Walter Zenga,soccer,,,,127,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.2620863914489746,-22.486217498779297,58,113,Tim Cahill,soccer,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.1057291030883789,-22.53152847290039,59,201,Yu Darvish,baseball,,,,123,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.335832118988037,-24.152162551879883,60,163,George Plimpton,football,,,,127,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.0714571475982666,-23.789878845214844,61,14,Marco Di Vaio,soccer,,,,123,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.0912935733795166,-23.478137969970703,62,19,Satchel Paige,baseball,,,,122,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.999598503112793,-24.79446029663086,63,25,Frank Mahovlich,hockey,,,,121,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.6813383102416992,-23.47739028930664,64,43,Bill Goldberg,football,,,,128,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.8466596603393555,-23.446331024169922,65,83,John Olerud,baseball,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.06233811378479004,-22.06798553466797,66,212,Pavel Datsyuk,hockey,,,,120,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.6842639446258545,-23.518638610839844,67,107,Andreas Ivanschitz,soccer,,,,128,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.35263633728027344,-22.398319244384766,68,129,Karl Malone,basketball,,,,122,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.29255008697509766,-21.935237884521484,69,189,Chuck Connors,baseball,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.46440553665161133,-23.713987350463867,70,221,Ernie Davis,football,,,,126,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.3012843132019043,-20.572877883911133,71,108,Roman Reigns,football,,,,113,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.8664956092834473,-23.295509338378906,72,198,Tony Gwynn,baseball,,,,127,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.9828073978424072,-23.534622192382812,73,190,Benny Feilhaber,soccer,,,,119,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.1687779426574707,-20.66187286376953,74,185,Colin Kaepernick,football,,,,122,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.9467847347259521,-23.152063369750977,75,193,Frank Robinson,baseball,,,,129,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.28346729278564453,-22.61969757080078,76,194,Babe Ruth,baseball,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.817610502243042,-24.060039520263672,77,38,Christian Bolaños,soccer,,,,135,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.502739667892456,-23.773529052734375,78,176,Ron W. Miller,football,,,,122,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.2260301113128662,-23.211193084716797,79,42,Frank Lampard,soccer,,,,130,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.4860193729400635,-23.895614624023438,80,90,Billy Sunday,baseball,,,,132,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.2222096920013428,-23.751745223999023,81,147,Tom Harmon,football,,,,123,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.6398220062255859,-22.941852569580078,82,45,Mickey Mantle,baseball,,,,122,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.3475418090820312,-24.670501708984375,83,106,Olumide Oyedeji,basketball,,,,127,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.6279397010803223,-23.871620178222656,84,97,Hugo Sánchez,soccer,,,,131,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.0136182308197021,-22.355926513671875,85,78,Kenny Lofton,baseball,,,,120,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.5039713382720947,-23.005239486694336,86,37,Terry Bradshaw,football,,,,132,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.013491153717041016,-25.130170822143555,87,51,Juninho Pernambucano,soccer,,,,123,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.7485370635986328,-22.958797454833984,88,196,Cam Newton,football,,,,130,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.2144033908843994,-24.03215980529785,89,156,Mario Lemieux,hockey,,,,131,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.878389835357666,-22.772552490234375,90,91,Carmelo Anthony,basketball,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.3991203308105469,-22.782283782958984,91,132,Roger Staubach,football,,,,124,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.3809354305267334,-24.128246307373047,92,183,Matteo Ferrari,soccer,,,,120,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.7130560874938965,-22.740276336669922,93,141,Jackie Robinson,baseball,,,,126,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.9085085391998291,-22.575607299804688,94,188,George Halas,baseball,,,,120,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.8208913803100586,-24.531414031982422,95,22,Phil Esposito,hockey,,,,127,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.055337905883789,-23.21137237548828,96,215,Megan Rapinoe,soccer,,,,134,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.2671551704406738,-23.468994140625,97,120,Daniel Santiago,basketball,,,,124,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.21680235862731934,-22.73306655883789,98,214,Dražen Petrović,basketball,,,,130,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.8869452476501465,-22.49207305908203,99,54,Arne Friedrich,soccer,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.7886557579040527,-23.86380386352539,100,89,Bronko Nagurski,football,,,,120,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.421220064163208,-23.86370849609375,101,116,Carlos Arroyo,basketball,,,,117,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.4585453271865845,-23.51963996887207,102,79,Jason Kidd,basketball,,,,121,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.7625131607055664,-23.420698165893555,103,135,Brad Friedel,soccer,,,,120,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.5781688690185547,-23.97581672668457,104,146,David Robinson,basketball,,,,124,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.5960254669189453,-21.48552703857422,105,211,Teemu Sälännä,hockey,,,,122,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.0911359786987305,-23.302005767822266,106,148,Chase Young,football,,,,128,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.2112221717834473,-23.850954055786133,107,119,Herschel Walker,football,,,,129,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.03853130340576172,-22.89866828918457,108,20,Terry Sawchuk,hockey,,,,124,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.12484216690063477,-21.83070945739746,109,127,Guy Lafleur,hockey,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.026547908782958984,-21.792129516601562,110,80,Stephen Curry,basketball,,,,123,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.35763120651245117,-22.090621948242188,111,64,Evgeni Malkin,hockey,,,,121,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.7225643396377563,-23.95622444152832,112,62,Carlos Valderrama,soccer,,,,126,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.6191613674163818,-21.808542251586914,113,195,Peyton Manning,football,,,,119,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.7681982517242432,-23.855144500732422,114,75,Lutz Pfannenstiel,soccer,,,,131,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.9776358604431152,-22.56473159790039,115,168,John Elway,football,,,,124,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.4492650032043457,-22.017913818359375,116,3,Brett Favre,football,,,,133,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.7419841289520264,-22.817028045654297,117,101,Steven Gerrard,soccer,,,,134,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.28888416290283203,-21.03061294555664,118,121,Nani,soccer,,,,123,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.6459183692932129,-23.07477378845215,119,174,Larry Doby,baseball,,,,118,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.5541958808898926,-24.645517349243164,120,84,Cuauhtémoc Blanco,soccer,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.5371823310852051,-22.58847427368164,121,110,Guus Hiddink,soccer,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.8583905696868896,-23.39552116394043,122,217,Metta Sandiford-Artest,basketball,,,,128,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.309436559677124,-20.009695053100586,123,130,Cy Young,baseball,,,,122,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-1.5591387748718262,-23.850120544433594,124,49,David Villa,soccer,,,,116,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.018915891647338867,-22.817527770996094,125,145,Michael Jordan,basketball,,,,125,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-2.0025031566619873,-23.03610610961914,126,182,Ivan Hlinka,hockey,,,,120,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.45619916915893555,-22.413848876953125,127,139,Frank Gifford,football,,,,135,:,query_predictive_token
last_prompt_token,person-sport,train,activation,0.019361035898327827,-23.415945053100586,128,202,Šarūnas Jasikevičius,basketball,,,,131,:,query_predictive_token
last_prompt_token,person-sport,train,activation,-0.043659862130880356,-21.39307975769043,129,140,Bo Jackson,baseball,,,,129,:,query_predictive_token
last_prompt_token,person-sport,train,function_vector,-6.787949562072754,-9.62662410736084,,,,,,,,,,
last_prompt_token,park-country,train,activation,-0.32901835441589355,-16.104639053344727,0,237,Bouma National Heritage Park,Fiji,,,,159,:,query_predictive_token
last_prompt_token,park-country,train,activation,1.368848204612732,-14.254642486572266,1,21,"Kaziranga National Park, Assam",India,,,,159,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.2188786268234253,-18.293601989746094,2,436,Blue and John Crow Mountains National Park,Jamaica,,,,153,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.19956207275390625,-17.037946701049805,3,243,Bamingui-Bangoran National Park,Central African Republic,,,,158,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.7995885610580444,-16.30198860168457,4,199,Médanos de Coro National Park,Venezuela,,,,167,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.24732732772827148,-15.306034088134766,5,196,Omo National Park,Ethiopia,,,,157,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.4749739170074463,-16.15191078186035,6,340,Murchison Falls National Park,Uganda,,,,160,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.3272888660430908,-15.476672172546387,7,468,Tanjung Puting National Park,Indonesia,,,,158,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.4916870594024658,-17.011754989624023,8,413,Serra Malagueta National Park,Cabo Verde,,,,153,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.3933773040771484,-19.218704223632812,9,241,Yasuni National Park,Ecuador,,,,149,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.2122838497161865,-18.007854461669922,10,70,Ybycuí National Park,Paraguay,,,,162,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.9633496999740601,-16.051204681396484,11,242,Uluru-Kata Tjuta National Park,Australia,,,,156,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.833305835723877,-13.417850494384766,12,149,Gauja National Park,Latvia,,,,162,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.2600998878479004,-17.77505111694336,13,230,Mayumba National Park,Gabon,,,,156,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.35625362396240234,-16.54261016845703,14,176,Bahuaja-Sonene National Park,Peru,,,,156,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.0017304420471191406,-15.982009887695312,15,222,Shatsky National Nature Park,Ukraine,,,,165,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.8595327138900757,-17.569089889526367,16,207,Stenshuvud National Park,Sweden,,,,154,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.2368483543395996,-15.502676963806152,17,251,Los Nevados National Park,Colombia,,,,141,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.4370691776275635,-17.66114044189453,18,219,Taza National Park,Algeria,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.9511654376983643,-14.699335098266602,19,29,Göreme National Park,Turkey,,,,150,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.9675374031066895,-16.665035247802734,20,276,Mount Nemrut National Park,Turkey,,,,149,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.4513697624206543,-15.18956184387207,21,187,Wicklow Mountains National Park,Ireland,,,,148,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.44211673736572266,-16.66881561279297,22,177,Lemmenjoki National Park,Finland,,,,160,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.636655330657959,-16.341047286987305,23,504,Kanuku Mountains National Park,Guyana,,,,163,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.3236877918243408,-15.27831745147705,24,191,Sumava National Park,Czech Republic,,,,164,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.5029115676879883,-15.40464973449707,25,24,Þingvellir National Park,Iceland,,,,156,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.7425892353057861,-13.535104751586914,26,362,Burren National Park,Ireland,,,,161,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.034224033355713,-15.356449127197266,27,292,Zion National Park,United States of America,,,,154,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.05987954139709473,-16.117395401000977,28,421,Kolsay Lakes National Park,Kazakhstan,,,,159,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.4165306091308594,-17.169166564941406,29,64,Hell's Gate National Park,Kenya,,,,160,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.1578364372253418,-17.29795265197754,30,302,Niokolo-Koba National Park,Senegal,,,,150,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.104400157928467,-20.216150283813477,31,110,Gunung Gading National Park,Malaysia,,,,148,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.5255815982818604,-15.737669944763184,32,320,Kahuzi-Biega National Park,Congo,,,,159,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.088510274887085,-13.42698860168457,33,142,Jasper National Park,Canada,,,,158,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.27082228660583496,-16.478351593017578,34,331,Marahoué National Park,Cote d'Ivoire,,,,150,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.014290809631347656,-16.086872100830078,35,18,"Nanda Devi National Park, Uttarakhand",India,,,,166,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.1967682838439941,-17.395118713378906,36,474,Calanques National Park,France,,,,150,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.2764749526977539,-16.27182388305664,37,20,Belovezhskaya Pushcha National Park,Belarus,,,,148,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.08473849296569824,-15.783380508422852,38,33,Sakteng Wildlife Sanctuary,Bhutan,,,,160,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.5649583339691162,-16.09380340576172,39,334,El-Kouf National Park,Libya,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.07327842712402344,-15.216910362243652,40,432,Tlemcen National Park,Algeria,,,,157,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.35955119132995605,-17.03237533569336,41,160,Cangandala National Park,Angola,,,,157,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.7023588418960571,-17.94438934326172,42,372,Yankari National Park,Nigeria,,,,155,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.49127960205078125,-15.062277793884277,43,470,El Kala National Park,Algeria,,,,149,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.033882856369018555,-15.880983352661133,44,57,Abijata-Shalla Lakes National Park,Ethiopia,,,,156,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.7104167938232422,-19.293174743652344,45,433,Auyuittuq National Park,Canada,,,,163,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.408379554748535,-19.41852569580078,46,170,Isla Magdalena National Park,Chile,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.4344223737716675,-16.91823959350586,47,356,Circeo National Park,Italy,,,,148,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.026363134384155273,-15.90802001953125,48,475,Kawésqar National Park,Chile,,,,157,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.3121143579483032,-13.413639068603516,49,455,Wakhan National Park,Afghanistan,,,,152,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.11313748359680176,-15.4042329788208,50,442,Hlane Royal National Park,Eswatini,,,,159,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.887218713760376,-16.542558670043945,51,390,Sajama National Park,Bolivia,,,,150,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.2169482707977295,-17.49850845336914,52,277,Lomas de Lachay National Reserve,Peru,,,,158,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.09238600730896,-16.00162124633789,53,31,Addo Elephant National Park,South Africa,,,,154,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.26886773109436035,-15.48649787902832,54,478,Hoge Veluwe National Park,Netherlands,,,,172,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.25187110900878906,-15.512279510498047,55,314,Bieszczady National Park,Poland,,,,149,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.5489966869354248,-16.861305236816406,56,151,Slītere National Park,Latvia,,,,155,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.11365878582000732,-15.583555221557617,57,425,Abaco National Park,Bahamas,,,,152,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.44338440895080566,-14.384927749633789,58,178,Tara National Park,Serbia,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.6688715219497681,-16.533252716064453,59,194,Khaptad National Park,Nepal,,,,155,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.7571439743041992,-17.415077209472656,60,473,Fuji-Hakone-Izu National Park,Japan,,,,164,:,query_predictive_token
last_prompt_token,park-country,train,activation,1.1780757904052734,-14.145729064941406,61,262,Abisko National Park,Sweden,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.6155687570571899,-16.592111587524414,62,28,Lençóis Maranhenses National Park,Brazil,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.9604787826538086,-14.809694290161133,63,143,Strandzha Nature Park,Bulgaria,,,,157,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.18556785583496094,-14.784233093261719,64,509,Pollino National Park,Italy,,,,146,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.5662829875946045,-17.70732307434082,65,148,Zinave National Park,Mozambique,,,,148,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.1091675758361816,-18.00177001953125,66,438,Akamas National Park,Cyprus,,,,158,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.4913911819458008,-15.722415924072266,67,253,Vratsa Balkan Nature Park,Bulgaria,,,,148,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.11498022079467773,-17.017032623291016,68,481,El Boqueron National Park,El Salvador,,,,159,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.12092351913452148,-16.002254486083984,69,354,El Cóndor Biosphere Reserve,Ecuador,,,,159,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.42465031147003174,-14.600088119506836,70,211,Yok Don National Park,Vietnam,,,,150,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.8148550987243652,-16.514827728271484,71,208,Wigry National Park,Poland,,,,156,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.7770965099334717,-15.895474433898926,72,89,Orhei National Park,Moldova,,,,154,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.09271025657653809,-16.267837524414062,73,8,Kainji Lake National Park,Nigeria,,,,158,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.6714468002319336,-15.37037467956543,74,129,Lucayan National Park,Bahamas,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.6842625141143799,-17.249427795410156,75,130,Yurubí National Park,Venezuela,,,,156,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.0777252912521362,-17.148630142211914,76,284,Odaesan National Park,South Korea,,,,147,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.5179481506347656,-16.46713638305664,77,68,Podyji National Park,Czech Republic,,,,149,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.8392150402069092,-15.487366676330566,78,212,Great Smoky Mountains National Park,United States of America,,,,148,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.34268856048583984,-16.52446937561035,79,439,Shirvan National Park,Azerbaijan,,,,153,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.9835556745529175,-18.227991104125977,80,429,Bach Ma National Park,Vietnam,,,,162,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.9461550712585449,-15.070942878723145,81,493,Simien Mountains National Park,Ethiopia,,,,154,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.6469302177429199,-14.236176490783691,82,306,Mount Parnassus National Park,Greece,,,,157,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.012845516204834,-19.89661407470703,83,137,Amacayacu National Park,Colombia,,,,155,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.16611385345459,-18.498058319091797,84,147,Pendjari National Park,Niger,,,,167,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.5610651969909668,-16.594390869140625,85,91,Urho Kekkonen National Park,Finland,,,,156,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.2605862617492676,-15.16202163696289,86,401,Cape Greco National Park,Cyprus,,,,153,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.10990452766418457,-14.417863845825195,87,412,Comoé National Park,Cote d'Ivoire,,,,147,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.7624022960662842,-16.53652572631836,88,510,Phrumsengla National Park,Bhutan,,,,163,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.2646632194519043,-13.196733474731445,89,15,Rocky Mountain National Park,United States of America,,,,159,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.7590410709381104,-17.247148513793945,90,12,Ts'ehlanyane National Park,Lesotho,,,,147,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.048680305480957,-17.852222442626953,91,46,Sierra Nevada de Santa Marta National Park,Colombia,,,,161,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.6999619007110596,-16.401859283447266,92,352,Aoraki/Mount Cook National Park,New Zealand,,,,153,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.03185081481933594,-15.852566719055176,93,427,Gombe Stream National Park,Tanzania,,,,147,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.6148478984832764,-15.068731307983398,94,181,Soberania National Park,Panama,,,,157,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.2397277355194092,-17.61544418334961,95,220,Thayatal National Park,Austria,,,,161,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.0572320222854614,-16.135168075561523,96,261,Ba Be National Park,Vietnam,,,,148,:,query_predictive_token
