token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
last_prompt_token,synonym,train,activation,0.808814525604248,2.3589277267456055,30,1517,region,area,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.995144248008728,2.5764193534851074,31,1291,chip,microprocessor,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.43059515953063965,3.8966798782348633,32,1686,apt,suitable,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.7247105836868286,5.555535316467285,33,1142,full,packed,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.6996691226959229,1.8360285758972168,34,1459,hug,embrace,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.31758904457092285,6.337501525878906,35,1315,brilliant,genius,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.3601597547531128,4.270036697387695,36,1995,routine,habitual,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,2.0477781295776367,2.7696173191070557,37,1278,magic,enchantment,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.22564828395843506,9.48315143585205,38,88,graceful,elegant,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.7160133123397827,5.719997406005859,39,1443,informal,casual,,,,100,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.825870156288147,2.507019281387329,40,1417,partition,divide,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,2.79349422454834,2.6619009971618652,41,1476,annoyance,irritation,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,-1.206104040145874,5.082145690917969,42,1420,culmination,climax,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.6991016864776611,5.944700241088867,43,596,sober,clear-headed,,,,100,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.3891090154647827,5.746441841125488,44,905,costly,expensive,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.8585586547851562,6.586972713470459,45,177,definitive,conclusive,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.23961806297302246,4.018178939819336,46,1922,beneficial,advantageous,,,,101,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.4404808282852173,1.613046407699585,47,904,grit,tenacity,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.951988935470581,8.034452438354492,48,381,anxious,worried,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.39996612071990967,8.052806854248047,49,1560,subject,topic,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.10878074169158936,3.369825839996338,50,789,acid,sour,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.6372941732406616,4.744386672973633,51,1547,spoiled,pampered,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.1515470743179321,3.1586482524871826,52,870,ability,capability,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.030066967010498,4.561830043792725,53,1179,improper,inappropriate,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.3925812244415283,5.1583638191223145,54,1675,supernatural,paranormal,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.4037085175514221,3.3577499389648438,55,1906,liable,responsible,,,,101,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.9309214353561401,1.8938770294189453,56,1626,flame,fire,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.104130744934082,4.601449966430664,57,1170,measure,gauge,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.2535353899002075,5.760128021240234,58,627,derive,extract,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.8349307179450989,6.354475498199463,59,1058,vapor,steam,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.9537720680236816,4.809189796447754,60,294,launching,initiating,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.6809593439102173,7.254616737365723,61,795,further,more distant,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.11867189407348633,4.957677841186523,62,718,war,conflict,,,,100,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.22326719760894775,4.360203742980957,63,1350,conquer,overcome,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.39573240280151367,3.3569087982177734,64,1198,burn,ignite,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.7287324666976929,3.964430809020996,65,1097,armed,weaponized,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.200095534324646,4.50383186340332,66,664,lock,secure,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.20415663719177246,3.716301441192627,67,1725,hoop,ring,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,-3.383549690246582,11.325128555297852,68,1083,review,evaluate,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.6364755630493164,5.1849365234375,69,1735,feral,wild,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.4589507579803467,8.140679359436035,70,1036,country,nation,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.45965540409088135,2.6690011024475098,71,18,thesis,dissertation,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.06406116485595703,5.007112979888916,72,702,dispute,argument,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.07525920867919922,2.9729044437408447,73,1838,reach,attain,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.9570819139480591,4.08609676361084,74,781,diet,nutrition plan,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,2.0482728481292725,1.5684809684753418,75,234,portray,depict,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.0716028213500977,3.828324794769287,76,586,kernel,core,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.189334511756897,5.185283184051514,77,1783,accident,mishap,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.013931989669799805,8.057700157165527,78,1021,satisfactory,acceptable,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.7836203575134277,2.410130500793457,79,873,fold,crease,,,,100,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.4473363161087036,1.9329242706298828,80,1544,infer,deduce,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,-2.487856864929199,8.181917190551758,81,761,regulate,control,,,,102,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.4699562788009644,3.75752592086792,82,351,acceptable,agreeable,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,2.3895349502563477,5.457670211791992,83,1676,endless,infinite,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.3491970896720886,6.8528900146484375,84,962,insightful,perceptive,,,,100,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.2729198932647705,4.120303630828857,85,814,delicate,fragile,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.1208596229553223,7.28577995300293,86,1288,extraordinary,remarkable,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.8421369791030884,3.6319875717163086,87,853,readable,legible,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,2.6495089530944824,1.3255982398986816,88,1542,theme,topic,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.8914039134979248,3.7272844314575195,89,866,continual,constant,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.4731804132461548,4.917565822601318,90,103,inn,hotel,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.39883899688720703,4.995414733886719,91,1598,school,education,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.8655670881271362,7.166491985321045,92,1741,other,alternative,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,2.206376075744629,-1.6040282249450684,93,1807,bond,connection,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.5035942792892456,5.330915451049805,94,1355,failure,defeat,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.9914736747741699,2.4914445877075195,95,1781,case,scenario,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.31277942657470703,7.299160003662109,96,835,abrupt,sudden,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.5418535470962524,6.253633499145508,97,1364,pack,bundle,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.186772108078003,7.429623603820801,98,1469,unlike,different,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.0714192390441895,3.515221118927002,99,665,romantic,loving,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.5746470093727112,6.584651947021484,100,812,seminal,foundational,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.2764923572540283,4.087481498718262,101,1957,ripe,mature,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.26714444160461426,4.757747173309326,102,24,lodge,cabin,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.9787081480026245,2.439059019088745,103,653,hood,neighborhood,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.12814974784851074,4.866885662078857,104,1356,dwelling,residence,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.9223521947860718,2.936995267868042,105,1340,bag,sack,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.2883930206298828,4.498437881469727,106,765,alone,solitary,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.3135203123092651,1.223949909210205,107,629,apply,utilize,,,,101,:,query_predictive_token
last_prompt_token,synonym,train,activation,2.6867563724517822,3.416201591491699,108,1059,obvious,clear,,,,100,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.235571026802063,3.5809929370880127,109,203,passion,enthusiasm,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.983015775680542,5.2082319259643555,110,506,wasteful,extravagant,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.2607756853103638,1.9111661911010742,111,706,oppress,suppress,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,-6.1585612297058105,17.930784225463867,112,2,strong,powerful,,,,100,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.5600185394287109,3.858755588531494,113,1427,tolerate,endure,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.0012964010238647,3.575422763824463,114,569,dead,deceased,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,-0.5107961893081665,7.217257976531982,115,1460,possession,ownership,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.2969626188278198,8.040488243103027,116,1770,empty,vacant,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.5875340700149536,4.599964141845703,117,424,mail,post,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,-3.998957395553589,13.725531578063965,118,1912,decay,deteriorate,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.1644740104675293,4.169841766357422,119,1283,fun,enjoyable,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,2.890305995941162,1.9329967498779297,120,587,tracking,monitoring,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.4088178873062134,4.8077712059021,121,1263,pollution,contamination,,,,100,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.930180549621582,1.4774727821350098,122,1461,object,thing,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,-1.2156648635864258,10.787485122680664,123,1614,unfortunate,unlucky,,,,96,:,query_predictive_token
last_prompt_token,synonym,train,activation,2.048710346221924,3.716477394104004,124,159,money,cash,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.44806361198425293,5.389505863189697,125,715,claw,talon,,,,101,:,query_predictive_token
last_prompt_token,synonym,train,activation,0.9010082483291626,3.4396369457244873,126,1561,remove,eliminate,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.2467117309570312,3.537461757659912,127,592,sway,rock,,,,99,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.0176053047180176,4.55757474899292,128,890,critical,important,,,,98,:,query_predictive_token
last_prompt_token,synonym,train,activation,1.1691415309906006,3.672373056411743,129,1726,decrease,reduce,,,,97,:,query_predictive_token
last_prompt_token,synonym,train,function_vector,11.128693580627441,-0.7313866019248962,,,,,,,,,,
last_prompt_token,ag_news,test,activation,-0.9310663938522339,8.617508888244629,0,3974,Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all Olympic venues in Athens.,Sports,,,,789,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.3263859748840332,8.496322631835938,1,4245,"GOP Sharpens Attacks As Convention Opens NEW YORK (AP) -- Sen. John McCain said Monday it was fair game to criticize Democrat John Kerry's anti-war protests three decades ago, firing an opening salvo as Republicans at their national convention sought to portray President Bush as a strong wartime leader.",World,,,,662,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.9356038570404053,8.933759689331055,2,2613,"Tiger Woods Ties the Knot with Swedish Ex-Nanny  LONDON (Reuters) - Former world number one Tiger Woods has  married Swedish model Elin Nordegren at the luxury Sandy Lane  resort in Barbados, the Barbados Daily Nation newspaper  reported Wednesday.",Sports,,,,606,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.560239315032959,9.965123176574707,3,1731,"Update 1: Sysco Profit Climbs 8 Percent on Sales Sysco Corp., the country #39;s largest food service distributor, Monday said profit for its latest quarter rose 8 percent, as it increased sales and trimmed expenses despite the hurricanes in the Southeast.",Business,,,,553,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.4109535217285156,8.412858009338379,4,2105,BLOG That #39;s the most look-ed up world on Merriam-Webster #39;s &lt;b&gt;...&lt;/b&gt; A FOUR-LETTER term that came to symbolise the difference between old and new media tops US dictionary publisher Merriam-Webster #39;s list of the 10 words of the year.,Science,,,,671,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.18620777130126953,9.120855331420898,5,5078,Howard Stern moves radio show to Sirius Shock jock Howard Stern announced Wednesday he #39;s taking his radio show off the public airwaves and over to Sirius satellite radio.,Business,,,,661,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.13554930686950684,8.845428466796875,6,1467,Presidential campaign turns even nastier (AFP) AFP - The US presidential race hit a new low in nastiness with images of Osama bin Laden and epithets such as  quot;despicable quot; and  quot;un-American quot; bombarding voters before a crucial series of televised debates.,World,,,,649,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.21800947189331055,8.60351276397705,7,4003,"New York Times Co. Cuts 2004 Profit Targets  NEW YORK (Reuters) - New York Times Co. on Monday forecast  third-quarter and full-year earnings below Wall Street's  average targets on weak revenue so far in September, sending  its shares to two-year lows.",Business,,,,613,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-1.209557056427002,10.060219764709473,8,4698,Red Hat Buys Netscape Enterprise Suite Technologies Red Hat chairman and chief executive Matthew Szulik said in a statement:  quot;Directory Server and Certificate Management System have already been widely deployed in the enterprise and are mature,Science,,,,640,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.7847678661346436,8.898566246032715,9,458,Cancer drug blow for AstraZeneca DRUGS group AstraZeneca today suffered a massive setback after tests showed its blockbuster Iressa cancer treatment did not allow patients to live longer.,Business,,,,580,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.11137890815734863,8.803877830505371,10,2380,"August Chip Sales Growth Slows on High Inventory  SAN FRANCISCO (Reuters) - Global semiconductor sales growth  slowed to 1 percent in August as electronics makers reacted to  growing inventories in Asia by limiting orders of chips, an  industry trade group said on Thursday.",Science,,,,707,:,query_predictive_token
last_prompt_token,ag_news,test,activation,0.7150256633758545,9.018523216247559,11,5295,Boston Red Sox Team Report - September 24 (Sports Network) - A sensational pitching matchup is on tap at Fenway Park this evening when Pedro Martinez and the Boston Red Sox welcome Mike Mussina and the hated New York Yankees to town for another chapter in baseball #39;s fiercest rivalry.,Sports,,,,713,:,query_predictive_token
last_prompt_token,ag_news,test,activation,0.0044858455657958984,9.698873519897461,12,1990,"Nokia wins 115-million-dollar network deal from Brazil's Oi Celular (AFP) AFP - Nokia, the world's largest mobile phone maker, said it had received a 115-million-dollar (90-million-euro) order to expand Oi Celular's second-generation GSM network in Brazil.",Science,,,,675,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.1769239902496338,9.608789443969727,13,1517,Spain coach faces racism inquiry THE Spanish football federation yesterday opened a disciplinary file against national coach Luis Aragones - but anti-racism campaigners expect him to be let off with a warning.,Sports,,,,681,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.6293039321899414,9.009289741516113,14,2371,"Report: E-voting problems cause loss of votes E-voting machine problems caused more than 4,500 votes to be lost in one North Carolina county during Tuesday's general election, and gave U.S. President George Bush more than 3,800 extra votes in Ohio, according to The Associated Press.",Science,,,,620,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.743401288986206,9.079878807067871,15,2540,"Intel dauphin Otellini becomes king Intel #39;s board has given the go ahead for the long anticipated shift in power from current CEO Craig Barrett to current President Paul Otellini Come May 18, Otellini will take over the chipmaker and become its fifth ever CEO.",Business,,,,665,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.8167097568511963,9.80714225769043,16,828,Glazer raises stake in United to close on buy-out trigger point Malcolm Glazer edged closer to triggering a mandatory bid for Manchester United last night by increasing his stake in the club to 27.,Sports,,,,608,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.7418971061706543,8.944613456726074,17,1709,Xamlon looks to beat Microsoft to the punch This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Software engineer and entrepreneur Paul Colton thinks he can beat Microsoft by taking a page from its play book--literally.,Science,,,,715,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.0950016975402832,8.812243461608887,18,1176,"New home ice looks slick If playing for one of college hockey's most storied programs wasn't enticing enough for potential recruits, Boston University's new \$97 million Harry Agganis Arena should do the trick.",Sports,,,,623,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.5517964363098145,9.405181884765625,19,2155,"Glazer stake in Man Utd nears 30 US tycoon Malcolm Glazer lifts his stake in Manchester Utd to 28.11, one day after spending 17m on  further share buys.",World,,,,688,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.1445934772491455,8.765132904052734,20,2830,"Blair Flies to Stand by Bush in Post-Arafat Plans (Reuters) Reuters - As George W. Bush formulates his plans\for a Middle East without Yasser Arafat, British Prime Minister\Tony Blair will be standing where he says he belongs: right by\the U.S. president's side.",World,,,,772,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.8883481025695801,9.9794921875,21,3891,"Update 2: Report: Gazprom to Take Part in Yukos Sale The newly-created oil unit of Russian gas monopoly OAO Gazprom, Gazpromneft, will take part in the auction of the embattled Yukos oil company #39;s largest unit, Yuganskneftegaz, Dow Jones NewsWires reported Tuesday, citing the news agency Prime-Tass.",Business,,,,684,:,query_predictive_token
last_prompt_token,ag_news,test,activation,0.4775667190551758,8.49614429473877,22,1785,"Hewitt reaches final on Long Island Commack, NY (Sports Network) - Second-seeded Lleyton Hewitt reached Sunday #39;s final at the \$380,000 TD Waterhouse Cup -- a final US Open tune-up.",Sports,,,,560,:,query_predictive_token
last_prompt_token,ag_news,test,activation,0.16199779510498047,9.032449722290039,23,2215,GM announces global economic development forums General Motors Corp. said Friday it would host a series of economic development forums around the globe in an effort to share the expertise it has acquired through various local projects.,Business,,,,589,:,query_predictive_token
last_prompt_token,ag_news,test,activation,0.14582037925720215,8.868227005004883,24,2416,"Hershey Profit Up, to Sell Cookies  CHICAGO (Reuters) - Chocolate maker Hershey Foods Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HSY.N target=/stocks/quickinfo/fullquote""&gt;HSY.N&lt;/A&gt; on Thursday posted a higher-than-expected 16 percent  rise in quarterly profit and said it will get into the cookie  business.",Business,,,,709,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.3859081268310547,9.734831809997559,25,1159,"Iraq #39;s Chalabi escapes attempt on his life Gunmen opened fire Wednesday on a convoy carrying former Iraqi Governing Council member Ahmad Chalabi in an apparent assassination attempt that wounded two of his bodyguards, Chalabi #39;s spokesman said.",World,,,,682,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.98492431640625,9.789727210998535,26,5086,"German Finance Professionals Grow Sharply (AP) AP - German finance professionals grew sharply more pessimistic about the country's economic growth outlook, fearing that the euro's record highs against the U.S. dollar will weigh on exports, a monthly survey showed Tuesday.",Business,,,,675,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.5238440036773682,9.31816577911377,27,5015,"Labels, Microsoft in talks on CD copying Record labels and Microsoft are in discussions about ways that the next generation of the Windows operating system, code-named Longhorn, can support copy-protected CD technology.",Science,,,,626,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-1.2973365783691406,9.474881172180176,28,348,Lethal Bird Flu Reemerges In Four East Asian Countries The avian influenza virus that swept across East Asia early this year has reemerged in at least four countries in the region despite optimism among health and agriculture officials that the disease had been eradicated through the mass slaughter of chickens.,World,,,,783,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.9954636096954346,9.098812103271484,29,2730,"Nujoma's Man Set to Sweep Namibia Elections  OSHAKATI, Namibia (Reuters) - Hifikepunye Pohamba, who has  spearheaded moves to expropriate white-owned land for  redistribution to black peasants, is virtually guaranteed  victory in Namibia's presidential polls next week.",World,,,,728,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.6757998466491699,10.379066467285156,30,4736,Telecom lifts first quarter net profit 19pc Telecom Corp today reported its September first quarter net profit rose 19 per cent to \$193 million. The profit bettered analysts #39; average forecasts of \$185m.,Business,,,,658,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.6022450923919678,10.21694564819336,31,1594,"Verizon Wireless Buys NextWave Licenses (NewsFactor) NewsFactor - Verizon Wireless is adding to its considerable spectrum holdings with the proposed acquisition of airwaves owned by NextWave Telecom. Under terms of the agreement, Verizon will pay US #36;3 billion for NextWave's PCS spectrum licenses in 23 U.S. markets.",Science,,,,681,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.43572068214416504,9.024310111999512,32,3039,"Hyundai signs deal for China truck plant Hyundai Motor Co. said yesterday that it has signed an agreement with a Chinese company, Jianghuai Automobile Corp., to build a commercial vehicle and engine plant in China #39;s Anhui province.",Science,,,,743,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.3619096279144287,10.202357292175293,33,4457,"Motorola cuts may not hurt Chandler Although Motorola Inc. announced it is cutting 1,000 jobs at its facilities worldwide, Chandler economic development officials Tuesday said the city should not see a negative impact at the company #39;s two sites.",Business,,,,686,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-1.3554794788360596,9.396245956420898,34,1772,"Burundi Police Forcibly Disperse Tutsi Protest Police in Burundi #39;s capital, Bujumbura, used tear gas to break up a demonstration Wednesday held to protest the massacre of Congolese Tutsi refugees.",World,,,,853,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.9546177387237549,8.905037879943848,35,2564,Microsoft to help users prep for patching Microsoft said today that it plans to give customers three days' advance notice about its monthly security updates to help them prepare to install related software patches.,Science,,,,657,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.44821667671203613,10.098260879516602,36,900,"HGS Picks Watkins as New Chief Executive  Human Genome Sciences Inc. plans to announce today that it has hired a 20-year product development veteran from Abbott Laboratories Inc. as chief executive. H. Thomas Watkins, 51, will face the challenge of completing the Rockville company's makeover from gene hunter to drug marketer.",Business,,,,705,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.24422883987426758,8.496211051940918,37,1043,"Peru Launches Offensive to Retake Siege Town  LIMA, Peru (Reuters) - Peruvian authorities on Monday  launched an offensive to retake a police station and end a  three-day siege by former soldiers in a southern Andean town.",World,,,,763,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.15277576446533203,9.18419075012207,38,3889,"Spike Lee Wins Cybersquatting Case Against Porn Site Movie director Spike Lee has won his\cybersquatting case against a Philippines-based operator who\misused the domain name to redirect surfers to a pornographic\Web Site, arbitrators ruled Friday.",Science,,,,601,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.2797412872314453,9.136883735656738,39,3283,"Mets decline Leiter's \$10.2 million option Al Leiter , 39, became a free agent when the New York Mets declined his \$10.2 million option and decided to pay a \$2.1 million buyout. The lefthander went 10-8 with a 3.21 ERA in 30 starts last season. He was on the disabled list from May 11 to June 1 because of tendinitis in his left shoulder . . ...",Sports,,,,574,:,query_predictive_token
last_prompt_token,ag_news,test,activation,0.778786301612854,8.135045051574707,40,553,"Cavs Beat Bobcats for Sixth Win in Row (AP) AP - LeBron James scored 25 points, Jeff McInnis added a season-high 24 and the Cleveland Cavaliers won their sixth straight, 100-84 over the Charlotte Bobcats on Saturday night.",Sports,,,,673,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.9486618041992188,9.675200462341309,41,3550,"Health Highlights: Aug. 28, 2004 A new drug that fights a form of age-related macular degeneration (AMD), a leading cause of blindness in the elderly, won applause if not approval from a panel of advisors to the US Food and Drug Administration.",Business,,,,683,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.4275667667388916,9.350179672241211,42,1462,"New trade war erupts over Boeing, Airbus A decades-long struggle between the world #39;s two largest aircraft makers escalated into a new trade war between the United States and Europe, just as France-based Airbus stepped",Business,,,,726,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-1.3412423133850098,9.355010032653809,43,3643,Starting for Cardinals Has Privileges St. Louis is a collection of superstar position players and anonymous pitchers.,Sports,,,,631,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.4276542663574219,8.902948379516602,44,4355,"Ispat, LNM, ISG merge to form world's largest steelmaker (AFP) AFP - Dutch steel groups Ispat International and LNM Holdings, both run by Indian businessman Lakshmi Mittal, said they had agreed to merge with US International Steel Group to form the world's largest steelmaker.",World,,,,610,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.86466383934021,9.407014846801758,45,564,"Bonds Could Have Unknowingly Taken Steroids  OAKLAND, California (Reuters) - Barry Bonds took creams and  oils that could have contained steroids, but did so unknowingly  out of blind faith in his trainer and best friend, the baseball  player's lawyer said on Friday.",Sports,,,,696,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.23543810844421387,9.260848999023438,46,1629,Sales key factor for Sun in WNBA title game Nykesha Sales smiled when someone suggested the Connecticut Sun could add a WNBA title to this year's NCAA championships won by the UConn men's and women's teams.,Sports,,,,692,:,query_predictive_token
last_prompt_token,ag_news,test,activation,0.08125567436218262,9.794544219970703,47,2959,Titan reveals its purple patches LONDON: Unprecedented pictures of the purple atmospheric haze on Titan have been captured by the Cassini spacecraft during its closest approach yet to Saturn #39;s largest moon.,Science,,,,655,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.3558506965637207,9.283232688903809,48,2482,"Saudi Arabia, Qatar, Kuwait still risky investments: study (AFP) AFP - Investing remains risky in Saudi Arabia, Qatar and Kuwait, notably because the presence of US forces in the region makes these countries vulnerable to terrorist attacks, a security consulting firm said.",Business,,,,817,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-1.1533243656158447,10.666193962097168,49,701,"Karzai heading for Afghan victory Supporters of Afghan President Hamid Karzai say he is on course to win the presidential elections, with about one-quarter of the votes counted.",World,,,,619,:,query_predictive_token
last_prompt_token,ag_news,test,activation,-0.5231046676635742,9.792716979980469,50,4608,ROCASTLE OFFERS SUPPORT TO NOVO Hibernian midfielder Craig Rocastle has promised to back Rangers striker Nacho Novo if he decides to appeal against the red card he picked up at Easter Road.,Sports,,,,645,:,query_predictive_token
